glyph_id,recording,broadcast,cycle,track,ordinal,frame,time_s,source,provisional,hamming_distance,confidence,assignment_basis,verification_status,observed_fingerprint
124,E6C4-19,E6C4-19,E6C4,Side,2,687,22.8995,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000100000000000000000000100001000010000000000000010010000000000000010000000
125,E6C4-19,E6C4-19,E6C4,Side,3,694,23.1328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000010000000000000000000001010000000010000000010000100000000000000000
126,E6C4-19,E6C4-19,E6C4,Side,4,700,23.3328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C4-19,E6C4-19,E6C4,Side,5,706,23.5328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C4-19,E6C4-19,E6C4,Side,6,712,23.7328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C4-19,E6C4-19,E6C4,Side,7,718,23.9328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000001000000010000000100000000000000100100000000000000000000000001000000001
40,E6C4-19,E6C4-19,E6C4,Side,8,724,24.1328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000001000000000000000000000001000100000000000000000010000000000001011
41,E6C4-19,E6C4-19,E6C4,Side,9,730,24.3328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C4-19,E6C4-19,E6C4,Side,10,736,24.5328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000010000000000100010000000000000000000001100000000000000000000100010
43,E6C4-19,E6C4-19,E6C4,Side,11,742,24.7328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100101000000000001100000011000100000001100000000010000000000011000000010000000011
44,E6C4-19,E6C4-19,E6C4,Side,12,749,24.9661,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000110000000000000000000000000000000000000011000000000000010000000000000010
45,E6C4-19,E6C4-19,E6C4,Side,13,754,25.1328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000000000100010000000100011001001001000000100000000000001000000000001000011
46,E6C4-19,E6C4-19,E6C4,Side,14,760,25.3328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000101100000110000000000000000000000100000000100001000000011000000000000000010
47,E6C4-19,E6C4-19,E6C4,Side,15,766,25.5328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000011000010000000010100000000001100000000000000000010000000000001000000001
48,E6C4-19,E6C4-19,E6C4,Side,16,772,25.7328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C4-19,E6C4-19,E6C4,Side,17,778,25.9328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C4-19,E6C4-19,E6C4,Side,18,786,26.1995,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C4-19,E6C4-19,E6C4,Side,19,791,26.3661,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000010000000000000000000100000000000000000000000001000000000001000
52,E6C4-19,E6C4-19,E6C4,Side,20,796,26.5328,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000100001000000000000000000010000001000000000001000000000000100000000010100001
117,E6C4-1G,E6C4-1G,E6C4,Side,1,774,25.7927,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000011000000100000000100010000001010100000000000100000000010000100001000000
118,E6C4-1G,E6C4-1G,E6C4,Side,2,775,25.826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000001000000000000000000000000000000101001000000000000000110000100000
119,E6C4-1G,E6C4-1G,E6C4,Side,3,781,26.026,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000100000000010000110000001000000100000001000000000011000000100000001
120,E6C4-1G,E6C4-1G,E6C4,Side,4,787,26.226,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000100000000000010000000100000000010000000100000000000010000000000100001000
121,E6C4-1G,E6C4-1G,E6C4,Side,5,793,26.426,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000000010000001100110000000000000100001000000000000100000000000000000
122,E6C4-1G,E6C4-1G,E6C4,Side,6,799,26.626,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000100010001000000000000000000000000000000000001001000010000000010
123,E6C4-1G,E6C4-1G,E6C4,Side,7,805,26.826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010000000000000000000000000000000000000010000000000000000100000000
124,E6C4-1G,E6C4-1G,E6C4,Side,8,811,27.026,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000100000000000000000000100001000010000000000000010010000000000000010000000
125,E6C4-1G,E6C4-1G,E6C4,Side,9,817,27.226,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000010000000000000000000001010000000010000000010000100000000000000000
126,E6C4-1G,E6C4-1G,E6C4,Side,10,823,27.426,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C4-1G,E6C4-1G,E6C4,Side,11,829,27.626,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C4-1G,E6C4-1G,E6C4,Side,12,835,27.826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C4-1G,E6C4-1G,E6C4,Side,13,841,28.026,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000001000000010000000100000000000000100100000000000000000000000001000000001
40,E6C4-1G,E6C4-1G,E6C4,Side,14,847,28.226,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000001000000000000000000000001000100000000000000000010000000000001011
41,E6C4-1G,E6C4-1G,E6C4,Side,15,853,28.426,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C4-1G,E6C4-1G,E6C4,Side,16,859,28.626,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000010000000000100010000000000000000000001100000000000000000000100010
43,E6C4-1G,E6C4-1G,E6C4,Side,17,865,28.826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100101000000000001100000011000100000001100000000010000000000011000000010000000011
44,E6C4-1G,E6C4-1G,E6C4,Side,18,870,28.9927,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000110000000000000000000000000000000000000011000000000000010000000000000010
45,E6C4-1G,E6C4-1G,E6C4,Side,19,877,29.226,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000000000100010000000100011001001001000000100000000000001000000000001000011
46,E6C4-1G,E6C4-1G,E6C4,Side,20,883,29.426,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000101100000110000000000000000000000100000000100001000000011000000000000000010
47,E6C4-1G,E6C4-1G,E6C4,Side,21,889,29.626,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000011000010000000010100000000001100000000000000000010000000000001000000001
48,E6C4-1G,E6C4-1G,E6C4,Side,22,895,29.826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C4-1G,E6C4-1G,E6C4,Side,23,901,30.026,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C4-1G,E6C4-1G,E6C4,Side,24,907,30.226,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C4-1G,E6C4-1G,E6C4,Side,25,913,30.426,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000010000000000000000000100000000000000000000000001000000000001000
133,E6C4-1G,E6C4-1G,E6C4,Side,26,919,30.626,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000100001000000000000000000010000001000000000001000000000000100000000010100000
119,E6C4-1H,E6C4-1H,E6C4,Side,1,844,28.1262,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000100000000010000110000001000000100000001000000000011000000100000001
120,E6C4-1H,E6C4-1H,E6C4,Side,2,845,28.1596,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000100000000000010000000100000000010000000100000000000010000000000100001000
121,E6C4-1H,E6C4-1H,E6C4,Side,3,851,28.3596,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000000010000001100110000000000000100001000000000000100000000000000000
122,E6C4-1H,E6C4-1H,E6C4,Side,4,857,28.5596,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000100010001000000000000000000000000000000000001001000010000000010
123,E6C4-1H,E6C4-1H,E6C4,Side,5,864,28.7929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010000000000000000000000000000000000000010000000000000000100000000
124,E6C4-1H,E6C4-1H,E6C4,Side,6,870,28.9929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000100000000000000000000100001000010000000000000010010000000000000010000000
125,E6C4-1H,E6C4-1H,E6C4,Side,7,875,29.1595,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000010000000000000000000001010000000010000000010000100000000000000000
126,E6C4-1H,E6C4-1H,E6C4,Side,8,881,29.3595,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C4-1H,E6C4-1H,E6C4,Side,9,887,29.5595,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C4-1H,E6C4-1H,E6C4,Side,10,893,29.7595,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C4-1H,E6C4-1H,E6C4,Side,11,899,29.9595,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000001000000010000000100000000000000100100000000000000000000000001000000001
40,E6C4-1H,E6C4-1H,E6C4,Side,12,906,30.1929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000001000000000000000000000001000100000000000000000010000000000001011
41,E6C4-1H,E6C4-1H,E6C4,Side,13,912,30.3929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000101000010000010010000001000000000001010000100000000000000000000000010000100001
42,E6C4-1H,E6C4-1H,E6C4,Side,14,918,30.5929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000101000010000000000100010000000000000000000001100000000000000000000100010
43,E6C4-1H,E6C4-1H,E6C4,Side,15,924,30.7929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100101000000000001100000011000100000001100000000010000000000011000000010000000011
44,E6C4-1H,E6C4-1H,E6C4,Side,16,930,30.9929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000110000000000000000000000000000000000000011000000000000010000000000000010
45,E6C4-1H,E6C4-1H,E6C4,Side,17,936,31.1929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000000000100010000000100011001001001000000100000000000001000000000001000011
46,E6C4-1H,E6C4-1H,E6C4,Side,18,942,31.3929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000101100000110000000000000000000000100000000100001000000011000000000000000010
47,E6C4-1H,E6C4-1H,E6C4,Side,19,948,31.5929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000011000010000000010100000000001100000000000000000010000000000001000000001
48,E6C4-1H,E6C4-1H,E6C4,Side,20,954,31.7929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C4-1H,E6C4-1H,E6C4,Side,21,960,31.9929,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C4-1H,E6C4-1H,E6C4,Side,22,966,32.1928,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001100000010000000000100010000000000000000000000000000000000000000000000000
51,E6C4-1H,E6C4-1H,E6C4,Side,23,972,32.3928,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000010000000000000000000100000000000000000000000001000000000001000
