recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,corpus_fingerprint,detected_fingerprint,hamming_to_corpus,detector_separation,comparison,center_x,center_y,pitch_x,pitch_y,fit_score_x,fit_score_y
E6C4-30,9,780,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000100010001000000000000000000000000000000000001001000010000000010,010000001000000011000000001000101001001100000100001001110000011011000101111101111,28,0.1287,disagreement,271.0,311.0,37.5,37.5,31.7048,43.0623
E6C4-30,10,786,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000000000000000000000000000010000000000000000100000000,000000000000000000000000000000000000000000000000000000010000000000000000000000000,2,0.1274,near support,237.0,273.0,37.5,38.5,30.0008,32.3529
E6C4-30,11,792,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000100000100000000000000000000100001000010000000000000010010000000000000010000000,000000000000000000000000001000000000000000000000010001000000001000000100111101101,18,0.1633,disagreement,237.0,312.0,37.5,39.0,28.3388,30.4092
E6C4-30,12,798,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000010000000000000000000001010000000010000000010000100000000000000000,000001000000000010000000000000000000001010000000000000000010000000000000000000000,2,0.1016,near support,242.0,280.0,40.0,39.5,26.8819,27.9052
E6C4-30,13,804,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000000000001000000000100000000000000001000010001000100,000000000000000000000000000000000000000100000000000000000000010001000100100101001,12,0.105,disagreement,242.0,314.0,40.5,40.5,33.4056,37.3898
E6C4-30,14,810,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000000001000000000000100000000000010000000000100000000000,000000001000000001000000001000010001000000000000000001000000001000000001000000001,14,0.181,disagreement,277.0,279.0,41.5,41.5,40.4567,32.026
E6C4-30,15,816,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000001000000010000000100001000000010001000000000000000,111101111000000000000000000000000001000001000000010000000000001000000011001000000,21,0.1771,disagreement,235.0,238.0,41.5,41.5,29.8183,32.4252
E6C4-30,16,822,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000101000001000000010000000100000000000000100100000000000000000000000001000000001,000101000001000000010000001100010001000000100100010001000010001000000001000000000,8,0.0822,disagreement,234.0,273.0,42.5,42.5,28.0019,29.5348
E6C4-30,17,828,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000001000000000000000000000001000100000000000000000010000000000001011,001000001100000001100010001000011000000010000000000000010000000000000010000000000,18,0.0825,disagreement,234.0,316.0,43.5,43.5,28.3985,36.2288
E6C4-30,18,834,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000101000010000010010000001000000000001010000100000000000000000000000010000100001,011000000100000000100010010000101000000001000100000000000000000001000000100000010,23,0.147,disagreement,190.0,317.0,26.5,44.0,26.199,35.1481
E6C4-30,19,840,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000010000000000100010000000000000000000001100000000000000000000100010,010000001100000001000010000000110000000000000000111000000010001100000001000000011,19,0.1555,disagreement,245.0,281.0,22.5,45.0,33.0367,34.4067
E6C4-30,20,846,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,100101000000000001100000011000100000001100000000010000000000011000000010000000011,100000000100000110000010000000111001000001100100001000000000000000000001000000000,26,0.1832,disagreement,200.0,318.0,22.5,45.5,29.3346,38.019
E6C4-30,21,852,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,010001000110000000000000000000000000000000000000011000000000000010000000000000010,100100001100000011000010001000100001001110000000100001100000010000000101000000000,25,0.1435,disagreement,280.0,318.0,46.5,46.0,28.8846,31.7365
E6C4-30,22,858,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,010000000000000100010000000100011001001001000000100000000000001000000000001000011,000000001110000000100000000100011000001100100100011000000000000100000000000000001,19,0.158,disagreement,199.0,281.0,23.5,47.0,27.09,38.5585
E6C4-30,23,864,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000101100000110000000000000000000000100000000100001000000011000000000000000010,111000000000000000110010011100001000000001100100001000100000000011000010001000000,30,0.1496,disagreement,153.0,281.0,19.0,47.0,29.0785,31.5313
E6C4-30,24,869,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000001000011000010000000010100000000001100000000000000000010000000000001000000001,000000001110000100000000010000100001001000000000000001000000000000000000000000000,14,0.1114,disagreement,281.0,280.0,48.0,48.0,29.0138,30.8227
E6C4-30,25,876,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,011000000000000000000010000000101000001010000000000000000000001010000000000000000,000000000000000000000010000000010000000010000000000000100010000110000010001100010,14,0.1395,disagreement,233.0,308.0,49.5,24.5,26.3987,35.1806
E6C4-30,26,882,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000011000101000000000000000000000100000000100000101000100000,000100001010000001000010000000000000000010000000000001010000010000000000000000000,20,0.159,disagreement,193.0,321.0,50.0,49.5,30.6102,31.439
E6C4-30,27,888,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000001100000010000000000100010000000000000000000000000000000000000000000000000,000000100000000000000000000000000000001000000000000000000000000000000000000000000,7,0.1464,disagreement,284.0,322.0,50.5,50.5,32.5608,34.9294
E6C4-30,28,894,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000010000000000000000000100000000000000000000000001000000000001000,010000000101000010000010010000000000000000000000000000010000000000000000000000000,10,0.1606,disagreement,285.0,322.0,51.5,51.0,28.7412,32.6973
E6C4-30,29,900,E6C4-30.mp4,7bbc721380336f75c5b4343769d3b36e16fcd48d5d194918e65e08efe1640745,independent-grid-line-plus-ring-read-v1,pending,False,100000100001000000000000000000010000001000000000001000000000000100000000010100001,110100000100000000000000000000100000000110000000000000000000000000000000000000000,15,0.171,disagreement,286.0,323.0,52.5,52.0,32.2656,33.756
E6C4-35,1,57,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000010000000000000000000001010000000010000000010000100000000000000000,111101111011000111110010011100111001001111100100111001110010011111000111111101111,45,0.2915,disagreement,242.0,244.0,24.0,24.0,14.9813,15.4237
E6C4-35,2,58,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000000000001000000000100000000000000001000010001000100,111101111011000111110010011100111001001111100100111001110010011111000111011101111,45,0.2675,disagreement,242.0,244.0,24.0,24.0,15.4508,16.08
E6C4-35,3,69,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000000001000000000000100000000000010000000000100000000000,011100000110000000100000000100011000000011100100011000110000000111000000011100000,24,0.18,disagreement,219.0,246.0,20.5,19.0,15.96,16.8658
E6C4-35,4,69,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000001000000010000000100001000000010001000000000000000,011100000110000000100000000100011000000011100100011000110000000111000000011100000,23,0.18,disagreement,219.0,246.0,20.5,19.0,15.96,16.8658
E6C4-35,5,75,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000101000001000000010000000100000000000000100100000000000000000000000001000000001,101101101001000000010000001100000000000111000000011000100010000000000001000000101,15,0.1735,disagreement,237.0,225.0,27.5,20.5,15.5198,17.3735
E6C4-35,6,81,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000001000000000000000000000001000100000000000000000010000000000001011,100000000000000000100000000100111000000111000100000000000000000000000010100101111,13,0.1531,disagreement,237.0,249.0,27.5,27.5,20.9952,21.5467
E6C4-35,7,88,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000101000010000010010000001000000000001010000100000000000000000000000010000100001,001101001111000101110000011100110001001110000100011001100000011010000111011000001,26,0.1395,disagreement,264.0,242.0,27.5,27.5,24.5919,24.6323
E6C4-35,8,94,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000010000000000100010000000000000000000001100000000000000000000100010,000000001010000101000000010000110001001111100000011001100000011001000111001001101,30,0.1445,disagreement,264.0,242.0,27.5,27.5,25.184,29.0025
E6C4-35,9,102,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,100101000000000001100000011000100000001100000000010000000000011000000010000000011,000101000000000000100000011000000000001111100000011000000000001000000010000001111,10,0.1578,disagreement,237.0,242.0,27.5,27.5,20.3577,22.57
E6C4-35,10,105,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,010001000110000000000000000000000000000000000000011000000000000010000000000000010,000001000010000000000000000000000000000010000000011000000000000010000000000000000,4,0.1838,disagreement,244.0,242.0,27.5,27.5,21.6767,24.736
E6C4-35,11,112,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,010000000000000100010000000100011001001001000000100000000000001000000000001000011,101000000111000100100000010100101000000011000000001000100000000100000001111101111,25,0.192,disagreement,209.0,277.0,27.5,27.5,19.0281,22.5242
E6C4-35,12,118,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000101100000110000000000000000000000100000000100001000000011000000000000000010,000000100011000111000000000000000000000100000000100001000000011000000011000000010,7,0.168,disagreement,244.0,242.0,27.5,27.5,19.2608,22.8915
E6C4-35,13,123,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000011000010000000010100000000001100000000000000000010000000000001000000001,000100011000000000010000000000100000000110000000110001010000001010000000001101101,25,0.2054,disagreement,244.0,287.0,27.5,20.5,19.5717,20.9744
E6C4-35,14,129,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,011000000000000000000010000000101000001010000000000000000000001010000000000000000,011000000011000110000010000100101001001010000000000000000000001110000100000000000,8,0.159,disagreement,242.0,240.0,31.0,31.0,22.5817,20.6342
E6C4-35,15,135,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000011000101000000000000000000000100000000100000101000100000,001000000000000010110000011000101000000000000100000001100000001000000100111101011,13,0.1278,disagreement,242.0,253.0,31.0,34.5,20.495,21.0092
E6C4-35,16,141,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000001100000010000000000100010000000000000000000000000000000000000000000000000,000000010000000000000000001000110000000000000000001000000000001000000000000000000,9,0.1401,disagreement,254.0,246.0,20.5,34.5,20.0675,22.57
E6C4-35,17,148,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000010000000000000000000100000000000000000000000001000000000001000,000000000001000000010000000000001000000100000000000000010000000001000000000001000,2,0.1661,near support,242.0,246.0,32.5,34.5,22.7725,23.5598
E6C4-35,18,154,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,100000100001000000000000000000010000001000000000001000000000000100000000010100001,110000110100000001110000001100001000000100000100000000110000000101000000111100110,23,0.1749,disagreement,206.0,246.0,34.5,34.5,25.4737,27.1206
E6C4-35,19,159,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,001000000001000000100000010100000000000000000000000000100000000001000000000000000,101001000011000110100000010100000000000000000000000000110000000011000000100001000,9,0.1305,disagreement,240.0,246.0,34.5,34.5,25.7617,30.0975
E6C4-35,20,165,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000010000000000000010000100000001000000000100000010000000000000010001000111,000001000010000000000000010000100000001000000000100000010000010000000010001000111,1,0.2329,near support,244.0,246.0,34.5,34.5,22.2642,30.4525
E6C4-35,21,171,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000001100010000000000000000000000000000000000000000011000100,000000000000000000000000001100010000000000000000000000000000000000000000001000100,1,0.2716,near support,244.0,246.0,34.5,34.5,22.6404,30.8846
E6C4-35,22,179,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000100000000001100000001000000000000100000000000000100000000010000000001000000,000000100000000001100000001000000000000100000000000000100000000010000000001000000,0,0.2079,exact support,240.0,246.0,34.5,34.5,28.485,33.9165
E6C4-35,23,190,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,001001000000000001000000000000110000000000000100010000000000000000000000000000011,100100000000000000100000000100011000000000000100001000100000000000000000100000000,15,0.1997,disagreement,203.0,246.0,27.5,34.5,24.6735,26.5698
E6C4-35,24,196,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,001000000001000010000000001000000000000000100000000000000000000000000000000000000,011101111011000010000000001100010001000000000000000000000000000000000000000000000,11,0.1621,disagreement,251.0,211.0,27.5,34.5,23.9671,29.2954
E6C4-35,25,201,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000100110000000000000000010000100000010000000000000001010,000001000000000000000000000100010001001110000000000000000010000000000000000000000,13,0.1673,disagreement,251.0,211.0,27.5,34.5,24.7385,26.9698
E6C4-35,26,207,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000100100000000000000000000000101000000010000000000000000010000100000000001000100,000000000010000000000000000000010000000000000000010000000000000001000100111101111,18,0.1783,disagreement,242.0,278.0,38.0,38.0,25.4842,31.9225
E6C4-35,27,214,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000100101000000000010010000000001000001010100100100000000000010000000000000000010,000000000010000000000000000000010000000100000000000000000000000000000000111101111,22,0.1897,disagreement,242.0,278.0,38.0,38.0,25.884,27.9262
E6C4-35,28,219,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000100000010000000010010001000010000000001000000010000000000000000000000110000001,000000000110000001000010001000111000000111000000110000000000000110000001110001000,14,0.126,disagreement,248.0,253.0,34.5,34.5,23.8894,24.4773
E6C4-35,29,225,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000100000000000000000000100100000000000100000000000000010010000000101010000100,000000000100000001100000000000000000000001000100001001000000011101000110110101101,21,0.1511,disagreement,220.0,280.0,34.5,39.5,25.5544,26.7546
E6C4-35,30,232,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001100000001000001000000000100000100000000000000000000010001100000,000000000010000000110000000100000000000000000100011000100000000100000000000000000,16,0.1849,disagreement,185.0,241.0,20.5,40.0,25.1396,26.1081
E6C4-35,31,238,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001100101000001000000000000010000001000000000001000000000000010000001000000010,111101111000000001110000001000000001000100000000100001000000001100000011110000111,26,0.191,disagreement,278.0,208.0,41.5,41.5,27.6248,26.5385
E6C4-35,32,243,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000010000000000000100000000000000000000000000000000000,111101111000000001000000001100000001000100000000100001000000001100000001000000001,21,0.1863,disagreement,278.0,208.0,41.5,41.5,33.5638,33.8625
E6C4-35,33,249,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000000010000100000001000000000000000000000000000001000000010001000,111101111000000001010000001100100001000100000000110001000000001100000001110000001,25,0.1549,disagreement,278.0,208.0,41.5,41.5,33.2262,35.924
E6C4-35,34,255,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000100000000110010001100000000000000000000000000100000000000000001100001100,000100001000000001010000001000000000000000000000000000000000001000000000010001100,12,0.1836,disagreement,278.0,280.0,41.5,20.5,33.899,30.2163
E6C4-35,35,261,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000001000010000000001000101001000010000000000000000000000010000100000000101,000000001010000001010010001000100000000100000000000000000000011000000100000001100,17,0.1967,disagreement,278.0,280.0,41.5,20.5,27.3929,28.6756
E6C4-35,36,268,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000000000000010000100100000000000000000000010000000000,000000001100000000100000000000011000000010100100001001000000001000000101110101110,20,0.1449,disagreement,213.0,283.0,34.5,43.0,28.7419,33.4898
E6C4-35,37,272,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000100100000000000000000000000011000000110000000000000100000000000000000000000100,001100011000000000100000010000001000000011100000111000000000000101000010100000000,19,0.1806,disagreement,213.0,218.0,34.5,34.5,29.4815,32.4785
E6C4-35,38,280,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,010000001000000000010010000000001000000010000001001000100000010001000000000000000,000000000110000000000000000100111000000001000100111000100000000100000000001000010,20,0.15,disagreement,212.0,246.0,34.5,34.5,25.8538,27.4371
E6C4-35,39,286,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000001000000010000010000000000000000010000100000000100000000000000000001000000,010000110000000001000000001000100001000000000000000001010000000010000001011101011,22,0.1621,disagreement,281.0,285.0,34.5,44.5,28.3115,28.8202
E6C4-35,40,292,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010010010001100000000000000100000011000000000001000000100000000000,010001000100000000000000000000101000000001100000001000000000000011000011000000000,18,0.1971,disagreement,220.0,287.0,34.5,34.5,27.7973,30.4421
E6C4-35,41,298,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000100000110000000000000100000001000000000010000100000000110000101100000101,001000000001000000010000010000100001000011000000101000000000000001000111000000110,22,0.1352,disagreement,189.0,194.0,27.5,27.5,27.5296,30.7746
E6C4-35,42,303,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100010000000100010000001000100000000000010000000010000000010000010,101001000000000000000000000000101001001100000100001000100010001001000001000000001,24,0.1618,disagreement,289.0,194.0,34.5,27.5,29.0837,32.0588
E6C4-35,43,310,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000100010000000100000000000000000000000010000001100000001100000100,000000001000000111000000011000000001000000000000100001000000011000000011000001101,19,0.1718,disagreement,289.0,240.0,34.5,46.5,27.7592,33.9325
E6C4-35,44,316,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000100110100000101000010000000100000000100000000000000100000000001000010001000010,010001100100000111000000010000110001001000000000101000000000000000000010000100010,17,0.172,disagreement,289.0,218.0,34.5,34.5,28.6558,27.449
E6C4-35,45,321,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,010000000010000100000000010000000000000010100000000000010000000000000000010000001,111001100100000110000000011000111001000110000100000000010000000111000011000000000,22,0.1154,disagreement,281.0,287.0,48.0,48.5,26.9637,28.3848
E6C4-35,46,328,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000010000010000000000000100000100101001010000000011000000000000001,110001100100000110000010011000111001001110000100000001110000010011000111000000000,24,0.1331,disagreement,281.0,287.0,48.0,48.5,27.3773,34.231
E6C4-35,47,334,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,000001001000000010000000000000010000000000000000000000010010000001000001000100000,011000110110000011100010001000111000000111100100010001110000011101000111000000000,29,0.1557,disagreement,233.0,287.0,48.0,48.5,27.2085,31.6233
E6C4-35,48,340,E6C4-35.mp4,1d94b5df7be3f4b04b91862b00f0ffd93d9860bdcc6c9c54435fa6544fa110b2,independent-grid-line-plus-ring-read-v1,pending,False,100001000000000000000000000000000000000010000000000000010000000000000000000000000,100101100001000100010010010000111000000011000100000001110000011111000110000000000,21,0.1769,disagreement,233.0,333.0,48.0,28.0,25.1715,26.4477
E6C4-V,1,636,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000010000000010000000011000000000000100000000001000000100001000,000001101000000001000000011000100001000110000000000001000000010010000101000001001,21,0.1598,disagreement,259.0,279.0,19.5,18.5,14.8171,16.9456
E6C4-V,2,642,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,001000010000000010000000001000000000000001000100000001010010000000000010000001110,111101111010000101000000011000101001000000000000110001000000011100000001000000101,28,0.1604,disagreement,262.0,258.0,22.5,22.5,24.4623,24.7627
E6C4-V,3,643,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000000000000000000000000000100000000000000000011001000101000000000,000000001010000001000000001000010001000001000000000001000000011010000011000000001,15,0.1971,disagreement,262.0,277.0,22.5,22.5,25.4265,23.8681
E6C4-V,4,654,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000010010000000000000100000000010000000000010000000110000000000,000000000000000000110010011000000000000100000000010000100000010000000110000000000,4,0.1325,disagreement,238.0,279.0,26.0,26.0,19.1844,21.77
E6C4-V,5,655,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,101001000010000000000010000000000000000000100000000001010000000000000000010001010,101101100010000000100010001000010000000010100000010001010000001000000100000001110,11,0.0778,disagreement,238.0,275.0,26.0,26.0,19.9971,23.0217
E6C4-V,6,665,E6C4-V.mp4,79a2f25f40c55811c4856fba5ab6d970dbdc19c4f5b357c43adb6eb0a8dd16d4,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000010000000000000000000001001000000000001000000000000000100001001000,000000010000000010000000000000001000000000000000000000000000010001000000111101111,15,0.1557,disagreement,243.0,303.0,29.0,29.0,22.579,26.7263
